961	The man 's injuries were not believed to be life-threatening, but were considered to be life threatening by the family.
962	The man said he wanted to see his girlfriend come out.The woman said she did not want to be seen as a threat.
963	The man who was convicted and jailed is currently serving a 20-year sentence for rape of a woman, and has been sentenced to seven years in prison.
964	The man was not injured, and there is no indication that he was involved in any other attack..
965	The man is not the First Lady of the United Kingdom, she said, and if he was (anyone from the US) he would not be allowed to be in the State of Israel."The man was
966	The man is not the first transgender woman to have suffered from breast cancer..
967	The man was arrested after he allegedly walked toward the crowd and attempted to hit the driver.Police said the suspect had a gun and "several small caliber rounds."He was taken to an area hospital where he
968	The man was arrested on suspicion of first-degree rape of a child.A judge ordered him to stay away from the family."I would like to reiterate that we are not going to get involved in the ongoing
969	The man was not wearing a condom, but she said she would "take the matter to the local police."
970	The man was found dead in the woods in the town of Oceti Sakowin, about 30 miles northeast of Minneapolis, later told police he had just finished a funeral.Authorities found a pair of
971	The man has been released from jail and has been on probation for a few months.
972	The man who attacked her is not a woman, but a man who is "determined to destroy the health of women", she said.In a statement released by the Scottish Government, the Home Office said there
973	The man was arrested at the scene, and the deputy sheriff's office confirmed the driver was not a suspect..
974	The man is "very upset," according to an online post by Mr.
975	The man , who was not identified, said he was upset by the decision..
976	The man who threw her at the door was a licensed nurse and was not charged.A spokeswoman for the sheriff's office said they are not releasing the suspect's name.Police said he is in custody and will
977	The man has been in custody since the incident was spotted in the parking lot of a home on the east side of the University of New Hampshire campus.
978	The man , who wore a green hat and black pants, said he was looking for the hospital to treat cancer.
979	The man was charged with two counts of attempted assault and one count of attempted criminal sexual penetration.
980	The man accused of raping his wife was arrested in May after allegedly trying to escape with his daughter.
981	The man was arrested when he entered a nearby shopping mall and called for help, police said.Officers arrived to find the man walking toward the mall at about 6:30 p.m., when they saw him
982	The man was charged with aggravated assault after being caught on camera telling police that he was going for a 'kiss' with a woman, and "taking her hand off her breasts."The woman told police he then
983	The man was asked by a female reporter at the scene of the incident if he was on duty at the time..
984	The man was arrested on suspicion of criminal harassment and assault, police said.She has since been released.
985	The man said he was a man who didn't have a uterus.
986	The man had her arm around her and put her face in her lap, and they both took turns moving her to the side.
987	The man 's name was not released by the woman's office.
988	The man is still unidentified and it would take a while for police to confirm the identity, but police have confirmed to CNN that he is a man.
989	The man had been arrested on suspicion of making threats after being arrested in March..
990	The man in the video had a "very, very strong emotional reaction" to the video, and it was "not a joke.".
991	The man is a former Marine.
992	The man has been charged with murder and attempted murder.
993	The man who attacked her was not transgender..
994	The man had no intention of carrying a firearm, said spokeswoman Heather Smith.She said the man was on a family trip.Anyone with information is asked to call the St.
995	The man has been charged with attempted robbery and aggravated assault of a police officer after a shooting in St.
996	The man is on his way to the hospital and is in critical condition.
997	The man and woman had been separated at the time of the incident, but her boyfriend, who was not injured, was arrested for aggravated assault and criminal trespass, police said.The woman, who was not identified
998	The man was arrested after he allegedly told her he was trying to kill her on a social media channel.Police said the man had a history of mental health issues, including bipolar disorder, schizophrenia and obsessive-comp
999	The man who has a baby is not the president of the United States.
1000	The man had been arrested in connection with the case after police said he had been involved in a burglary.
1001	The man who attempted to stop her was released by police after he was caught on video walking away with a loaded gun, according to reports.The woman was also seen making a statement to the police, before she
1002	The man was not a police officer."The officer had been there before and he was not involved with the investigation and the officer was on duty when the incident occurred," he said.He said that when the man
1003	The man was charged with aggravated assault with a deadly weapon, but he was not injured.The suspect was not injured in the incident.Police said the man was walking on a sidewalk in front of the home when
1004	The man was arrested on suspicion of attempted murder in the shooting of a man in the East Village.
1005	The man was allegedly caught on camera holding her by the neck while holding her by the waist while also saying it was her "duty to protect" her and his wife.Police say the man has now been charged
1006	The man was shot in the back.
1007	The man could not be detained, and police said he would be released after he had been arrested on an unrelated charge.The incident was captured on CCTV.Police said the man has been charged with assault and resisting
1008	The man had been arrested and booked into the Queen Elizabeth University Hospital in Glasgow, where he had been granted an immigration notice.He was released after being cleared of any criminal offences.
1009	The man , who also identified himself as Dora, was arrested and charged with second-degree sexual assault, second-degree rape and a violation of child welfare, according to a news release from the Harris County
1010	The man was rushed to hospital with a head injury, which was not life threatening but he was discharged from the hospital for good condition.
1011	The man , who has not been named, was described by police as a "high priority" for the police and the department's homicide unit.The department said the man was taken into custody and booked into juvenile
1012	The man 's identity was not immediately clear, and his identity was not immediately available.
1013	The man 's mother said he would be cremated next week..
1014	The man who was charged with criminal sexual conduct said he saw his girlfriend in the bathroom when she left the bar.
1015	The man was detained at the airport, where he was being questioned, police said.
1016	The man had been a patient of the hospital for five weeks and had undergone a biopsy, and was in a critical condition.
1017	The man was arrested in connection with the attack and has been charged with aggravated assault and unlawful restraint.
1018	The man has been charged with one count of felony rape after police say he assaulted a woman while she was leaving a home in the 4200 block of North North Park Street.The woman and his 22-year
1019	The man has been charged with rape and sexual assault.
1020	The man 's condition is being treated as a serious illness and will require surgery as soon as possible, but he is expected to recover from his condition.
1021	The man was arrested and charged with attempted murder, and a judge ordered the man released on $5,000 bail.
1022	The man , who is not identified, remains in the hospital, but has been charged with resisting arrest and disorderly conduct in a case that is being referred to District Attorney's Office.
1023	The man is not the only woman who is suffering from infertility.
1024	The man who killed her daughter was a convicted criminal who was released from prison in May after serving five years in jail.The man who killed her daughter was a convicted criminal who was released from prison in May after
1025	The man 's family said he was going to be released for a psychiatric assessment.
1026	The man has been identified as 19-year-old Justin St.
1027	The man died after being treated at a hospital in London because of cardiac arrest, the Daily Mirror reported.A spokeswoman for the NHS said the patient had died after being treated for an early-stage lung tumour
1028	The man was not a known suspect in the attack, the U.S.
1029	The man has been charged with four counts of attempted rape and one count of forcible vaginal penetration, according to a news release from the District Attorney's Office.Authorities say the suspect was wearing a blue T-
1030	The man has a "personal experience of his own and is not connected to any political party." He has been charged with misdemeanor assault and is being held in the Jefferson County Jail in lieu of $100,000
1031	The man accused of raping a woman in front of her pregnant daughter was not charged with any crime, but he was accused of sexually assaulting her when she was in her early forties.The woman's boyfriend,
1032	The man was not a member of any political party but was instead a member of a local group.
1033	The man 's family has been in contact with both the United Methodist Church and the Baptist Church of North Carolina in an attempt to get his case dismissed.
1034	The man who filmed the video said he felt compelled to get a restraining order against the woman because he had a "personal connection" with her.The woman was a friend of the man who filmed the video,
1035	The man who shot a woman in the head and body in the middle of Sydney's CBD yesterday is not a Muslim..
1036	The man has a long history of domestic violence and has been accused of stealing from women.
1037	The man 's daughter was arrested for the rape.
1038	The man was booked by the police on charges of rape and attempted penetration of a woman.
1039	The man 's appearance was unusual, but the man's injuries don't appear to be related to any other physical or mental issues.
1040	The man who was arrested, aged 31, was released from the hospital on Friday but was in his early 20s.The man was arrested after police say he stabbed himself in the stomach with an axe.The
1041	The man was arrested and charged with a variety of misdemeanor offenses and was transported to a local mental health facility where he was treated for a non-life threatening injury, according to a statement released by her office.
1042	The man was a resident of the city of San Antonio when he was arrested on charges of disorderly conduct, according to the city's Police Department..
1043	The man 's mother was not in the room at the time.Police said they would later determine the reason for the altercation.
1044	The man 's request was made after responding to a female caller with questions about the pregnancy.
1045	The man was charged with murder and remains in jail pending an autopsy, according to the district attorney's office.
1046	The man was in the room, with a woman in the back seat, when they opened fire.The man was shot and killed in the shooting that left a woman dead and wounded at a community event in Chicago
1047	The man who was arrested was taken into custody on suspicion of murder.Police said they had no evidence of any crime.
1048	The man 's mother was sitting in the back seat of her pickup truck with her baby and a daughter and was watching TV when he allegedly punched her.According to the mother, the man then threatened to stab the
1049	The man is charged with one count each of third-degree rape, battery and aggravated battery, and one count each of aggravated assault with a deadly weapon and aggravated assault with a deadly weapon with a deadly weapon.
1050	The man is now on the run and police are appealing for anyone with information to contact them.The suspect has been released on bond and is said to be in his early 20s.
1051	The man in question, a 43-year-old man, is believed to have been acting alone and was known to police, according to a police statement.
1052	The man was arrested after he allegedly attempted to grab and kick the woman in the groin and her head.
1053	The man said the woman's mother died from a rare form of cancer.He also said the woman was "very happy" with the decision, which was made with his wife's blessing.The man's wife
1054	The man in question, known as a "bio-terrorist" who was in the country for the first time on Thursday, is believed to have been driving a truck, and is said to have been driving
1055	The man was identified as the owner of the woman's home in North Carolina, according to an affidavit filed Thursday by a civil rights attorney in Greenville.Investigators say he was a white male, about 5'
1056	The man was arrested with a gun and was taken into custody without incident.
1057	The man who gave birth to a boy in her care after he was born is not responsible for the baby's growth..
1058	The man accused of rape is described as a "young adult white male" who was last seen during a visit to the hospital.
1059	The man who allegedly attacked her did not get her the abortion, and she is now being charged with aggravated assault.The man was arrested just after 10 p.m.
1060	The man was arrested on suspicion of aggravated assault and was released on a $1,000 bond..
1061	The man accused of raping her in the shower was identified as 19-year-old Kameron McInnes, of North Melbourne, Australia.
1062	The man had been charged with assaulting her and was now a fugitive in the United States.
1063	The man who had been charged with assault was released from custody Wednesday morning.
1064	The man was arrested for allegedly assaulting a police officer earlier this month, and has denied any wrongdoing.Court documents show he is currently scheduled to appear in the Jefferson County District Court in Jackson.
1065	The man 's wife has not been charged, he said.It is possible the man may have a medical condition that has been passed on to the woman, he said.The woman was not informed of the arrest
1066	The man was not identified as a spokesperson for the organisation but a spokesperson from the ministry.According to the ministry, the man was being treated at a hospital.The minister said the woman was in a stable condition
1067	The man was arrested on suspicion of aggravated assault and disorderly conduct.
1068	The man who is seen in video holding the woman's penis is a convicted felon.The woman, identified as 46-year-old David Warshaw, is the first woman to be arrested for a sex
1069	The man 's mother, who is not involved in the pregnancy, said the man was not pregnant.The man's mother said the man is not having a baby."He was not going to have a baby.
1070	The man was not in his 30s and had not been arrested, but police said he was a "violent male" who "was not a threat to public safety."Police did not release his name or address
1071	The man is believed to be a family doctor.
1072	The man was arrested after being confronted by the police during a routine traffic stop.Police said he then threw a knife at them and called his mother, who then responded by telling her to get out of the vehicle
1073	The man arrested in the incident took her to the hospital, where he was pronounced dead.Police said he was taken into custody after a neighbor called the police after hearing a man screaming.
1074	The man is a convicted killer who has been held in the state prison in the state prison system for more than 16 years.
1075	The man was shot in the chest.
1076	The man will be placed on leave from his job as the head of the Department for Women and Child Development at the end of the month.The judge will appoint a senior judge to oversee the job.
1077	The man 's body was found in a pool of blood near his home in the 9200 block of South Street in the West Village, police said.Investigators said he was charged with second-degree murder, aggravated
1078	The man in question was identified as a 24-year-old man in his 20s who had been arrested in connection with the alleged assault.According to FBI Field office agents on the scene, both the suspect
1079	The man was arrested Monday at his home in the 3200 block of Southeast 15th Street, police said.The man was booked with first-degree murder, a misdemeanor, for causing bodily harm, police said
1080	The man was killed when police arrived at the scene..
1081	The man said he was in his 20s and was only 20 years of age.
1082	The man had been arrested in the U.S.
1083	The man she has spoken with is not known to her.
1084	The man has been charged with attempted murder and attempted robbery.He has been taken into custody and placed in police custody.At a news conference Tuesday, the mother of one of the victims, whose identity has not
1085	The man was arrested on Tuesday on charges of domestic violence, rape and assault and is currently being held overnight in the Santa Cruz County Jail.Police said the man was in the 50-unit building with his wife
1086	The man was later arrested in a police station in London and charged with manslaughter.
1087	The man 's death is not the first time a woman has been charged in relation to the death of a baby.
1088	The man died during the incident, which happened in the parking lot, and was transported to the hospital.He was pronounced dead at the scene.Police have not released a motive.
1089	The man , who wore a pink shirt with a "I'll Be There" shirt on the front and a red shirt with a "I'm Ready" on the back, also had a "D" on
1090	The man in the white shirt has been identified as a police officer from the East Midlands..
1091	The man was seen on social media as "the most unhinged, uneducated, ignorant and hateful person I have ever met."He was reportedly wearing a black-and-white hat with an American flag
1092	The man in the picture is a 22-year-old in his forties who has been charged with attempted murder and attempted sexual assault.
1093	The man , who worked for the U.S.
1094	The man who allegedly sexually assaulted a 22-year-old woman in the middle of a shopping mall in Brisbane on July 24 allegedly told her he was trying to take her to his house.The man who allegedly
1095	The man was arrested and charged after authorities said the man was upset about being put in a medically-challenged condition and called for an ambulance for his condition..
1096	The man who told her to go to the hospital because of an apparent stomach bug has a new problem.
1097	The man was not in custody, police said.
1098	The man in question has been identified as a member of the anti-abortion group Freedom From Religion Foundation.The man is described as a black man in his 20s.The man has been identified as a member
1099	The man , who has not been named, is said to be in his mid-30s.
1100	The man , who is believed to be in his teens, arrived at the hospital in the early morning hours of Saturday morning after being treated for a broken pelvis.He was taken to hospital by ambulance and is
1101	The man who killed her daughter was killed after he allegedly raped her and then proceeded to rape her.The woman was shot in the head and injured in the attack.The victim was rushed to the hospital.Police
1102	The man was arrested for trespassing and then charged with first-degree murder and aggravated sexual assault, according to the New York Post.The 28-year-old man was originally reported missing but later recovered by
1103	The man was pronounced deceased at the scene.
1104	The man was arrested at the scene, but police said he had no apparent ill-health.Officials have not said whether he is charged with a crime.
1105	The man 's wife, who was not available for comment, told ABC News that the man had not yet been charged and that his wife was being "very careful of the circumstances and the consequences of what we could
1106	The man was allegedly held by the police and was later charged with assault, assault in the second degree and failure to comply with court order.He was released from custody on Tuesday and is expected to appear in court
1107	The man was arrested by police after he allegedly threw a gun at officers, who fired two shots at him.
1108	The man who is in custody is accused of raping and assaulting two women in the city of Mombasa.The accused allegedly forced the victims to perform oral sex and forced them to perform oral sex on him.
1109	The man in the video, a man identified as a woman with a shaved head, was arrested on suspicion of battery on a law enforcement officer and disorderly conduct, according to The New York Times.The man,
1110	The man was the only one who was allowed to enter the hospital.The woman said she was in shock and told her to look for a place to stay."I was feeling sick, I felt like I was
1111	The man had been arrested a few days prior to the wedding but was released just before 6 p.m.
1112	The man was charged with two counts of aggravated assault, two counts of attempted murder and one counts of rape, police said.Police said the man was taken into custody on Wednesday morning and is expected to appear in
1113	The man was in a wheelchair, the hospital said.
1114	The man also refused to comment, saying he was not involved in the case.
1115	The man was killed after he allegedly shot her after she refused to leave the room.A police spokeswoman said her office was informed last week the man was dead.The incident took place at 7:20 a.
1116	The man was arrested in connection with the incident.Police said in a statement that the woman was arrested on June 24, and will appear in court on July 15.
1117	The man was rushed to hospital with a broken nose, but police officers were able to bring the suspect in custody by dropping a gun..
1118	The man who shot her was identified as the "Alana Doe" who was a "family friend of my wife."Authorities said she was in a car with a man driving an SUV in the 5500 block
1119	The man was found in the driveway of the home of his mother on April 11, 2013, and she has not been charged.
1120	The man was arrested Wednesday morning but is expected to be released before he was arraigned..
1121	The man who killed her was a former Army sergeant, who had previously served with Iraqi forces in Iraq.He was also a military contractor, according to the affidavit.He was also accused of shooting the woman in
1122	The man was shot in the back of the head and was taken to the hospital with non-life threatening injuries, police said.According to the victim, three other men were also injured in the shooting.The
1123	The man went on to say he would not make any comment.
1124	The man was detained by officers as he walked out of a home on the west coast, said Officer Thomas Hodge, who did not identify the man.
1125	The man is expected to be identified by police later today.
1126	The man , who was a member of the public, is a man and was charged with first-degree reckless endangerment for attempting to cause bodily harm, according to the prosecutor's office.
1127	The man 's body was found in the driveway of a home in the city's northwest corner on Sunday morning.The incident happened around 9:20 a.m.
1128	The man , whose name has not been released, is described as an elderly white male with a bald head and a dark complexion.
1129	The man was arrested after police say he broke into a store in San Francisco on Sept.
1130	The man 's family members are the same as the woman, who has never been charged with a crime.
1131	The man was not injured as he was treated and was released from the hospital on his own recognizance.
1132	The man 's wife told the Associated Press that she is "very worried but happy there is no harm in giving her a hug.".
1133	The man was identified by police as 28-year-old Joseph G.
1134	The man 's identity is not known as he was detained by police.
1135	The man was arrested when police searched his home on Saturday.He is described as white, 5'9", 165 pounds, with brown eyes, a dark complexion, a long beard, and a large, round
1136	The man who is the head of an anti-abortion group said the group was trying to "put a woman out of her misery.".
1137	The man had no criminal history, has been convicted of assaulting his wife and is serving a life sentence.
1138	The man who was arrested was charged with first-degree murder in the shooting, according to the Los Angeles County Sheriff's Department.Police did not release details of the man's case.Police did say he was
1139	The man in the pink jumpsuit was wearing a yellow shirt with a black bandana on top, a white hoodie and a blue tie.Another man in the red shirt and a black hoodie was wearing
1140	The man in the blue shirt is a veteran with the U.S.
1141	The man who allegedly raped her was an 18-year-old high school student who was on a scholarship to Florida.The woman told police that he "raped her a long time ago."Police say she told
1142	The man was not injured, and the woman was not able to help her.The woman has been treated at a local hospital for a concussion.
1143	The man who was arrested after his arrest is still in custody.
1144	The man was arrested in connection with the case, which took place in the early hours of Thursday morning.Authorities said they received a tip in the early hours of Thursday morning.A woman was arrested earlier today for
1145	The man who took his own life in March has been identified as Paul D.
1146	The man had been arrested on suspicion of murder and was being held at the Central Prison complex, where he had been in custody, police said.He has since been released and is expected to be released in a
1147	The man who was injured in a shooting at a downtown Seattle nightclub has been charged with first-degree murder.The man, identified as 52-year-old Kenneth T.
1148	The man who brought the baby to the hospital was not wearing a medical gown, which could have been used to prevent other complications, and he was not wearing any surgical equipment..
1149	The man in question, described as a white male, was charged with assault on an innocent woman in the Westchester County district court on Friday after a confrontation with a woman, according to the New York Post.
1150	The man has no legal right to breastfeed, but according to police records he is a licensed nurse and a registered sex offender.
1151	The man , who was charged with two counts of first-degree murder, has been released from custody after posting $80,000 bond.
1152	The man was found by police and taken to the area of East Hastings Street, where he was arrested.The woman told police she had spoken with her husband, who had been with her for about a week.
1153	The man , a 51-year-old man, was arrested earlier this month after police said he admitted to having sex with the girl's mother..
1154	The man who attacked a woman in the town of San Diego last week and who shouted at her on a train has now been charged with armed robbery and attempted murder, according to the San Diego Union-Tribune
1155	The man who attacked her at the centre of a sexual assault inquiry has been identified as 20-year-old Mohammed Abou-Salam, who told her he had committed a "sex act" and was
1156	The man who killed her, David Tamm, 36, from the East End, had been spotted by police.
1157	The man 's wife told ABC News the hospital is "not aware of any other cases of a woman suffering from cancer in the past few months."The man's wife said the woman has not been diagnosed with the
1158	The man was taken into custody in the home of a woman who was being treated for an infection from the man's blood vessel, police said.Police said the man could not be identified.
1159	The man was not injured.The woman was not injured.
1160	The man is not the only woman to be detained under Section 377 of the Penal Code.
1161	The man who drove her home from the store yesterday was convicted of felony assault and disorderly conduct in January.The woman also was charged with child abuse in April, but was released just a few weeks later.
1162	The man has been charged with aggravated aggravated assault in the shooting of a woman in the back of a car on the same day he was arrested, according to police..
1163	The man who stabbed her in the head and then dragged her out of the house at gunpoint is expected to be charged with second-degree murder..
1164	The man in the photo had already been identified as the man responsible for the woman who passed away earlier this month at the age of 32, while the woman's family said she was in her late 40s.
1165	The man 's family members have yet to receive a response.
1166	The man in the photograph was not in custody and was not involved in the incident..
1167	The man was not wearing a police uniform and was walking along her side, according to police.
1168	The man in the photo is a former NFL player, and she did not specify who he was.
1169	The man who brought the incident to light in the latest incident is a 32-year-old man.
1170	The man who shot her in the back was not a woman, he was an intruder, she said.The officer who responded was shot and killed by an unknown suspect in the shooting, the spokeswoman said.Police
1171	The man who was arrested for the attempted murder of a police officer is a former employee of the Toronto Police Service.The man, who is also a former employee, is charged with attempted murder and murder of an
1172	The man is a former employee of the American Cancer Society and a former member of Congress.The man is being treated for non-life threatening injuries.
1173	The man who was arrested is in custody and could face charges for first-degree assault..
1174	The man was identified only as James..
1175	The man was charged with first-degree murder and was booked into the jail.
1176	The man 's condition is not life-threatening but is expected to stay in hospital.
1177	The man is charged with aggravated assault with a deadly weapon for allegedly killing a pregnant woman, according to police.
1178	The man who assaulted her daughter was the former president's second cousin, and the two, who have not been identified, lived together in California.The couple's daughter was hospitalized in a critical condition on Friday after
1179	The man -made gas was found along with a large number of other items found in the car.
1180	The man in the photograph is not a woman, but a man wearing a T-shirt that says, "I am a woman.".
1181	The man was not aware of the medical condition and the woman has not undergone any treatment.
1182	The man held up a pink baby doll and said, "I think this is ridiculous."
1183	The man was arrested for allegedly assaulting a woman and later charged with assault after the woman alleged that he tried to kiss her.Police said the man, who is described as black and wearing a dark suit and grey
1184	The man who attacked her has been arrested.The woman was charged with assault and battery on a police officer.In a press conference in the East River Heights precinct of St.
1185	The man is believed to have had a "fatal or attempted suicide," but police said he was not seriously ill.
1186	The man has been charged with aggravated assault of a woman and assault by a man who was also intoxicated, police said.The man appeared in the Pierce County Jail Monday afternoon, and is being held on $100
1187	The man who attacked her is from Canada's border with Turkey.
1188	The man 's face was covered with a scarf, and his eyes were covered with a small cloth.
1189	The man was arrested after police found his wallet on a woman's body and found a bag in his car.
1190	The man was taken into custody on May 6 after police found the man's wallet and two handguns in his vehicle.
1191	The man was in his late 60s and had been working in the U.S.
1192	The man has been charged with attempted murder and murder.
1193	The man who attacked her in front of her was a 24-year-old man, who fled the scene.The woman was taken to the hospital with non life-threatening injuries after being attacked, the hospital
1194	The man who was jailed for the second time on terrorism charges was a Muslim from the Middle East and would not have been allowed to enter the country.
1195	The man was a former Marine who worked in the Navy and as a volunteer in the Iraq War, according to the statement.
1196	The man 's family has been informed of his decision and will be assisted by her attorney, who is also assisting the family in obtaining a hearing.
1197	The man hunt for the suspect was "a little bit of a big deal," she said.Ellie was the second woman to be injured in the deadly shooting Sunday at the White House, the shooting death of
1198	The man who was shot in the head and killed in a traffic accident in downtown Minneapolis has been identified by police as 29-year-old James P.
1199	The man has been jailed for eight years.
1200	The man was arrested after the incident, which police described as a "suspicious act."Police said the woman had allegedly attempted to take a cellphone out of her pocket and then "swiped it out of the
1201	The man who stabbed the woman in the head during a robbery went on to win custody of the case and the case against the woman continues on Monday.The man who stabbed the woman in the head during a robbery
1202	The man was charged with felony assault, and the charges were later dropped.The case is a misdemeanor to include a felony count of aggravated assault, and he faces up to 35 years in prison.
1203	The man in the photo was wearing a red shirt and black jeans, with a black and white shirt and black pants, according to the Washington Examiner.
1204	The man in question is a 19-year-old man who has been charged with assaulting a woman in the parking lot of a McDonald's.Police say he had a history of driving erratically and was driving
1205	The man is not related to the man.
1206	The man in the video who was seen by the BBC and who was wearing a hijab said he was carrying a weapon while he walked to a mosque.He added that he did not know where he was traveling.
1207	The man was arrested at the scene in a car and booked into local jail.The woman was treated and released from the hospital on May 17.
1208	The man was asked about his behaviour at the event..
1209	The man was asked why he was so upset.
1210	The man is being held in the East London police station with a number of other men in custody..
1211	The man in front of the altar said he had been praying to God for "life" but was not aware of the issue.The woman who was praying to God, a pastor, said she had asked God
1212	The man 's death sparked outrage on social media and led to a full-blown backlash from those who felt the man had been mistreated..
1213	The man is not a national security threat, she said, but is merely a "partner with the United States.".
1214	The man is not a patient, only a caretaker who serves as a witness..
1215	The man in question is not a lawyer, but a nurse.He is a registered nurse who works at an area hospital.Police say that the man was assaulted by two of his friends when they arrived at the
1216	The man in the photo was not a member of the group.
1217	The man was in her mid-30s and was living in a house with her.The woman told police she was sitting in her bedroom when she heard the woman scream.
1218	The man is a 20-year-old from the city of London who has a background in Islamic studies.
1219	The man who carried out the attack was a male.
1220	The man had been waiting in the car for a very long time.
1221	The man , who has a history of mental illness and has been arrested numerous times for his violent crimes, was charged with assault with a deadly weapon and assault with intent to kill.He is in custody without bond
1222	The man who was charged with assault against her was not named in the arrest report, which was released Sunday.Police said they were trying to determine whether the woman had been targeted because she was on the side of
1223	The man who stabbed her during the attack, who suffered a minor head injury, has been identified as 19-year-old David Linton.
1224	The man was rushed to hospital but he was pronounced dead.
1225	The man also threatened to sue for wrongful imprisonment and "any other damages."
1226	The man could have been arrested for violating his constitutional rights if he had been arrested for a drug charge, according to court documents filed by the U.S.
1227	The man said he had no idea what to expect in a "big-time wedding," and that the couple would be happy to make a formal request for his name.The man said that he was "very
1228	The man , who asked not to be named, was booked into the Harris County Jail on charges of first-degree assault and aggravated assault in the death of his girlfriend and child, police said.Police said the
1229	The man was arrested after allegedly grabbing her in the back of the neck by her shoulders.Police said he then fled the scene.
1230	The man is being treated in hospital..
1231	The man who was hospitalized after suffering a heart attack at a hospital is now recovering at home.After a four-hour operation, it was discovered his heart was abnormally enlarged.
1232	The man 's family did not believe he was committing any crime.
1233	The man who allegedly shot her in the chest, then jumped off a bus, was charged with second-degree murder in the incident.She was released on her own recognizance on Thursday, but a judge
1234	The man was arrested and charged with assault, but the case has yet to be determined.The woman, who is the daughter of a former boyfriend, is charged with aggravated assault, reckless endangerment and sexual assault
1235	The man was arrested after authorities said he had "multiple firearms," including a.22 rifle, a shotgun and a rifle, police said.
1236	The man 's name was found in a trash can in the parking lot of a parking lot near the South Side Park shopping center.
1237	The man in the photo is a white woman, and the woman in the other photo is Hispanic.The man in the other photo is a Hispanic man.The man in the other photo is a white woman.
1238	The man is "not a Muslim" and will be deported..
1239	The man was arrested by a private security guard and was taken into custody.
1240	The man has been charged with rape and two other counts of sexual assault.
1241	The man , who has been identified as Michael D.
1242	The man who allegedly threw her from a bus was charged with throwing her from the bus, according to police.The woman was a passenger on the bus at the time of the incident, but she was not injured
1243	The man was later charged with raping a 15-year-old girl in September 2013.
1244	The man holding the sign was not immediately identified..
1245	The man 's condition is not life-threatening, but it will be difficult to monitor in a timely manner.
1246	The man 's body is in fact a "normal human being" she said, adding that the case highlights the "unique role" of women in healthcare and said the incident had been resolved.She said she was
1247	The man , who was arrested in the early hours of Wednesday morning, was a U.S.
1248	The man 's mother, who was not identified publicly, was not present during the incident.The incident occurred about 1:40 p.m.
1249	The man 's injuries are not believed to be life-threatening, including minor cuts to his head and chest.Police were called about 10:30 p.m.
1250	The man , who was arrested on charges of murder and attempted murder, said his actions were "absolutely justified" in order to protect his family.
1251	The man , who was arrested after the incident, is still being held in the Orange County Jail.
1252	The man was also caught on camera saying: "My husband was a virgin during the time of my pregnancy and he was not the first to come back."He took pictures of him in a red shirt and shorts
1253	The man was charged with assault Thursday after allegedly punching two women at their home in the 600 block of North Capitol Hill in the early afternoon, police said.The woman was treated at a local hospital, where she
1254	The man who is charged with attempted murder in the stabbing death of his wife and two children at an apartment complex in Washington, D.C., told the Washington Post he wanted to kill the couple's three children
1255	The man 's family and the hospital have been informed.
1256	The man is being held by a man in handcuffs after police say he assaulted her as she walked home from the store..
1257	The man who was charged with carrying a concealed weapon was identified as 19-year-old Kevin Wilke.He was in custody, the Harris County Sheriff's Office said.Police said Wilke is charged with
1258	The man had been carrying a syringe for about 30 days, and the woman had no idea he was carrying a syringe for a long time.
1259	The man 's parents are not named.
1260	The man was in a vehicle at the time of the attack.A witness to the shooting, who gave her name only as 'Alex', told the ABC she was standing at the front of a line of people
1261	The man was later found dead in his home on July 12.
1262	The man was not injured, and police said they have no information to indicate why he was assaulted.The incident began when he approached Stacey's when she was at work.
1263	The man who called himself William "Bill" Latham was arrested Thursday night after he told his girlfriend that he was planning to kill her..
1264	The man who is charged with murder in the death of an 18-year-old woman, who was shot in the head, reportedly has a long history of criminal activity.In February, police arrested a man
1265	The man was a former deputy minister of state for employment and social justice and was previously an assistant minister of housing and development and a civil servant.In a statement, he said he would be resigning in September
1266	The man had no direct involvement in the delivery of the baby and the family had no contact with the infant during the delivery.Police said in a statement that the father was arrested at the scene.
1267	The man is facing charges for assaulting the woman and stabbing her in the stomach with a kitchen knife in his car.
1268	The man is in a wheelchair and has been rushed to the hospital..
1269	The man who was charged with assault and murder is expected to appear in court on Thursday.A spokesman for the police department said at a news conference that detectives were examining the case.
1270	The man hunt for a man who was shot and killed by police in south suburban Oak Park on Sunday had left an unknown man dead and two others wounded..
1271	The man who attacked her and her unborn child said he was "trying to intimidate me" and that he "was trying to get me to kill myself".He was arrested and charged with harassment.
1272	The man was released from custody while waiting for the court to issue a bail hearing.
1273	The man appeared to be "acting in a manner that is inappropriate."An ultrasound scan of the woman's abdomen is being performed by a physician in the city of St.
1274	The man in the t-shirt is a man who is transgender.
1275	The man was arrested and charged with rape and attempted sodomy, according to police..
1276	The man is not a woman.
1277	The man was arrested on charges of assault and assault with a deadly weapon, sexual battery and burglary, the Los Angeles County Sheriff's Office said.The arrest was made at midnight in Sunset Park on a charge of
1278	The man 's mother said she was unable to provide a full explanation of what happened.
1279	The man had been charged with murder, and is in custody.
1280	The man who is accused of raping a pregnant woman, who did not want to be identified, is on trial for the murder of a man in the St.
1281	The man , who was arrested on suspicion of attempted murder and assault, is now being held on a $250,000 bond.
1282	The man 's actions are not related to the case, according to court documents.During the hearing, the couple argued that the state was negligent in failing to properly label the fetus, and that the state was not
